vid_name,prompt,label
00512_05.mp4,"The fire destroys dry reed, grass and bushes against the background of flame and smoke.",68.8230204934154
04843_06.mp4,Architect 3d blueprint of bridge engineering structure design for infrastructure,38.6201470088905
04640_08.mp4,The mexican flag blowing in the wind with cabo san lucas in the background,32.2601774898388
07142_04.mp4,Male sparrow among branches of a tree. zoom in.,52.2908769929558
05276_03.mp4,Cinemagraph loop - river runs through a valley with tree and rock - motion photo,58.6144028174449
01499_08.mp4,Exotic fish swim in the aquarium with clear water in the zoo,32.4298107219157
02807_08.mp4,Beautiful tropical beach and sea landscape at sunset time,46.3363298088074
02541_04.mp4,Close up of red fresh ripe bunch of radish. harvesting vegetable. organic vegan food concept,57.9831762642749
09714_08.mp4,Soft coral reef full of colorful tropical fishes swimming,48.240146969776
07827_02.mp4,Camping and hiking aerial reveal of lakes in ecuador,33.533344657437
09896_03.mp4,"Renaissance baroque palace in medieval european town, castle in slovenska bistrica, slovenia, bridge across a defensive trench",54.4237101734003
08693_02.mp4,The beautiful bolata beach time lapse.,38.9262037884424
07909_03.mp4,Birds and animals live in sea,57.3060723863027
02087_06.mp4,"Berlin -circa 2019: alexanderplatz in night time. alexanderplatz is a large square and transport hub, named in honor of a visit of the russian emperor alexander i.",44.6682827812931
01816_00.mp4,"Entrance to the new shopping center - passage yekaterinburg, russia - december 20, 2015: the monument is erected on the main pedestrian street.",45.6705215692758
04837_09.mp4,Time lapse of cloud from dawson,79.7924958447573
03300_06.mp4,Time lapse of fasting storm cloudsing from right to left across the sky,43.3503811883734
02672_04.mp4,Cooking vegetables,57.0551201119139
05651_09.mp4,Pangasianodon hypophthalmus in a freshwater aquarium stock footage video,60.3738363823238
01068_08.mp4,Beautiful moment of a close scene from a clean river in the mountains,54.0230269405244
06033_04.mp4,Sanctuary of the madonna di san luca bologna italy,55.4526874403876
06028_00.mp4,"Background of boxes. abstract background, loop, created in 3d animation",43.5344818997679
06159_07.mp4,Cityscape. semicircular glass building and multi-storey building. residential complex on the river bank. aerial filming from copter at sunset time,77.1755258646639
09942_08.mp4,2021 neon light on black background,48.4057851414744
00014_08.mp4,Shoal of big eye jacks in the bali sea,31.4130612558923
09280_07.mp4,Mahseer swimming in the waterfall.,34.9079223994467
01346_00.mp4,A field of blooming lupine flowers - lupinus polyphyllus - garden or fodder plant. purple and pink lupines on the wind,53.0309846659485
03226_03.mp4,"Nuremberg, germany - september 2015: tourists visiting nuremberg castle,a historical building on a sandstone rock in the north of the historical city of nuremberg in bavaria, germany.time lapse video.",51.9521871126941
06269_07.mp4,"Wild deer eats, close up on eyes, nose, mouth chewing tall, green grass.",57.6112891928149
05081_07.mp4,Light striped cat with blue eyes opens the door.,63.9417160327211
08687_05.mp4,Moving dark clouds timelapse,54.0230269405244
08191_00.mp4,River flowing impetuous,70.6791327981373
01612_04.mp4,A shot of a scuba diver watching big fish swims freely. sharks are seen with remora attached.,55.6609553959988
08046_09.mp4,"Hong kong, china - circa april, 2007: view of the various types of boats and floating restaurant in the busy harbor as seen from a moving boat",76.247469712303
04112_05.mp4,Portrait of girl carrying a hen in the farm on a sunny day 4k,60.9134081377602
04988_01.mp4,Close up of red fresh ripe bunch of radish. harvesting vegetable. organic vegan food concept,56.3431673214268
07805_07.mp4,Timelapse view on night city traffic,55.5363196792832
01037_08.mp4,Aerial view of modern city business district,29.8446620942553
09870_00.mp4,Slow motion two huge square stones in the water on a stony shore and rolling the wave in the setting sun,42.1284783874211
08212_07.mp4,Beautiful waterfall in the rain forest,50.0539481536658
03921_09.mp4,"Aerial view of a beautiful sunset by the cocagne river. taken in new brunswick, canada.",85.2156424610298
02495_08.mp4,Aerial shot of modern building,29.8446620942553
03243_02.mp4,Chef decorates a plate of food with yellow sauce,28.1026261218485
08422_02.mp4,"Italy, portofino, province of genoa, europe",42.5508429793272
08525_01.mp4,Aerial view of stormy ocean with waves crashing onto the rocks,70.5119343211478
07691_05.mp4,Fern branches in the wild forest,67.897889151379
09335_07.mp4,"Bangkok, thailand – december 10 2017. wat phra kaewin, commonly known in english as the temple of the emerald buddha, regarded as the most sacred buddhist temple in thailand.",66.342979562386
09013_07.mp4,Aerial footage of a lake in bulgaria,48.5004530919121
05193_09.mp4,Abstract background with animation moving vertex of polygonal surface. animation of seamless loop.,67.8348905660882
06018_00.mp4,Flying flashes and stripes of light in different colors,41.8629193156398
06846_02.mp4,"Delicious juicy meat steaks roasted on electrical grill. chicken and pork grilling on electric roaster close-up, shallow depth of field.",42.3907427274198
01013_05.mp4,"Aerial view of historical places castle of st peter of 20 july, 2017 in bodrum city turkey",54.2587097515329
05646_05.mp4,Beautiful bridge over river seine called pont alexandre iii,45.9713340077417
03902_00.mp4,"Dublin city hall building at castle street - dublin / ireland - march 21, 2018",51.1899535985572
05853_01.mp4,Shoal of big eye jacks in the bali sea,47.353823630124
08690_05.mp4,"Tropical waterfall in tropical rainforest. falling and running water on rock, drops falling into water and stones. exotic tropical jungle plants. moss-enriched stones. distinct water level.",64.1226659566443
08164_08.mp4,An aerial view of castle bharriich near tongue in the scottish highlands on a summer's day. rotating anti-clockwise around the castle while descending and zooming in.,31.9183941421634
04811_04.mp4,"Granada, andalusia, spain  - april 17, 2016: alhambra palace and fortress complex located in granada",43.7655043796696
01607_05.mp4,Aerial drone view: peggy's cove lighthouse,61.1470964402821
04735_08.mp4,Aerial beautiful landscape scenery from drone,42.3136757445727
05763_09.mp4,New hampshire state flag loop animation extend the duration as per the need,47.4156273509769
02292_07.mp4,Sea shore during beautiful sunset with a calming feel of serenity.beautiful natural seascape.,71.6071889504982
00261_01.mp4,Flag of chile waving in the wind loop,46.4078514079241
08903_02.mp4,Drone shot during the autumn over the fog in france.,39.0501661455958
02652_04.mp4,Multicolored blue and pink retro textured cg animated backdrop looping abstract,40.1990759604748
00764_05.mp4,"Beautiful mountain landscape of  madeira island, portugal, at daytime. drone footage.",52.6454457959336
06755_04.mp4,"Dublin city hall building at castle street - dublin / ireland - march 21, 2018",48.4057851414744
01233_07.mp4,Aerial view above excavator working in salt lithium mine,45.1658421069796
02008_00.mp4,"Dawn over the lake, reeds, islands, calm, light path.",39.3902318646229
05783_05.mp4,"London, uk - march 28: aerial view of the canary wharf financial district and the river thames with a zoom out from one canada square on march 28, 2010 in london, uk.",55.830234360362
00451_00.mp4,Maple green leaves background. green fresh leaves on the wind.,65.578833702438
06370_09.mp4,"Fountain at centennial hall time lapse, wroclaw, poland",85.0062085087569
05171_06.mp4,Time lapse zoom in view of oxford high street towards magdalen college before sunset,38.1971674655039
07523_01.mp4,Mahseer swimming in the waterfall.,50.3863733918239
09185_08.mp4,Aerial panorama landscape scenery of mountain slope with tropical forest and rice field in the valley from panenjoan amphitheater of unesco global geopark ciletuh.,42.7303265425205
02334_09.mp4,Ripe cucumbers vegetables. organic food. clockwise turntable,68.9817062610949
08515_03.mp4,Sunflowers group in wind and sky background,62.1666588739012
00521_09.mp4,Cityscape. semicircular glass building and multi-storey building. residential complex on the river bank. aerial filming from copter at sunset time,82.7438627788297
02354_07.mp4,"Fisherman throwing little fish at stray cat in stintino, italy (slow motion)",43.7655043796696
06388_06.mp4,Feral cat walking along a rock wall,45.2528173398674
03927_06.mp4,Smoketree or smoke bush (cotinus )is a genus of two species of flowering plants in the family anacardiaceae.,57.818927240484
06101_07.mp4,Female deer walking with caution as two people are walking close by with a dog,31.5360604163053
04336_00.mp4,"Time lapse in the neoclassical architecture at the eur district in rome, italy",45.1072204460504
02098_03.mp4,"Dublin city hall building at castle street - dublin / ireland - march 21, 2018",62.3266274268887
06786_03.mp4,"Dog looking under the fence, mixed breed australian shepherd",23.3463611727567
04835_00.mp4,"In winter, snow falls in the forest. winter time of snowfall. snowflakes fall slowly. heavy snow storm winter scene background. snowy weather during the snow season",52.9419280647311
05165_07.mp4,"Moscow, russia - july , 17 2016: the main building of moscow state university on sparrow hills, russia",72.9560370592035
07664_07.mp4,1910s: biplanes takes off from grassy field. soldiers walk away from airfield.,34.8739134599715
08650_02.mp4,"Rome - august 4, 2010: roman forum, rome, italy",34.9662935085321
08024_07.mp4,Colourful forest in autumn zoom,43.7655043796696
04919_05.mp4,Canada 1979: snow in the mountains,67.4472319445221
08153_04.mp4,Nice white bokeh led lights blinking at night.,40.0532797702258
04228_04.mp4,Close-up view of a nice focused woman wearing eyeglasses is working on her laptop while sitting at the desk in the office. woman is using laptop while sitting at her desk.,38.5292663190964
02324_08.mp4,"Animated abstract, futuristic lines digital background, loop.",71.8526319724088
02813_05.mp4,Trees in the snow in the forest in winter,63.0890454075512
03127_03.mp4,"Young woman getting a cosmetic medicine spa treatment. slow motion. beautician hands at work, spraying serum, cleaning and revitalising beautiful girl's face skin. relaxing at beauty salon.",52.8915807540485
00284_04.mp4,Fireworks on the sky display,34.48494285606
00494_08.mp4,"Sunset at lake, ahtme, estonia. beautiful aerial footage.",39.3988108694459
09643_03.mp4,"Aerial view of tall buildings and skyscrapers of the city of warsaw, during the sunrise, summer morning. 19. june. 2019. financial office, business district. reflection of the sun in glass skyscrapers",56.758290512723
05483_05.mp4,ิbrown thai dog sitting in the sun,53.3842413611683
00860_01.mp4,A blue tractor is pulling a machinery behind it with which he is turning freshly cut grass around. it is summer time.,44.6503087722728
03344_09.mp4,"Dog looking under the fence, mixed breed australian shepherd",62.4838757976938
03286_01.mp4,"Florence, italy-circa 2011-a beautiful establishing shot of florence, italy.",62.8088263590311
07605_05.mp4,Fish swims in water. a huge amount of rudd for fishing.,61.8193632308721
01675_04.mp4,Southern ocean fish pristine underwater,54.5309994394981
08578_01.mp4,"Quarry extracting iron ore with heavy trucks, excavators, diggers and locomotives",59.7598469510526
01836_02.mp4,"Abstract background animation of moving round shapes pattern. colorful seamless loop animated background, wallpaper.",61.2700665895571
05813_03.mp4,Aerial view above excavator working in salt lithium mine,50.2549688999858
03444_01.mp4,"A small black and white cat seeks shelter from, and seems a bit baffled by, a snowstorm",46.7335119441213
04800_05.mp4,"Abstract motion background. smooth motion, seamless loop. digital background. abstract backdrop.",55.1759059525081
01449_05.mp4,"Sanctuary of our lord of chalma, in the state of mexico, mexico",54.2725119601222
03125_08.mp4,iran shiraz old castle in the city defensive architecture near a garden,40.077531649912
03418_09.mp4,Egret on a river tracking shot,65.6855199958394
05527_01.mp4,"Time lapse of a field on which a tractor passes with a machine used to collect the cut grass and then make bales of hay, with the passage of white clouds on the blue sky",47.0713404973669
06350_08.mp4,"Ship passing by, floating on sea at sunset.",43.3296473328087
05162_04.mp4,Snow covered pole in winter landscape in austrian mountains,51.3065906705193
06611_09.mp4,"Metropol parasol, las setas de la encarnacion, plaza mayor",62.5148682170162
02359_00.mp4,Heart lung virus. doodle icons. trembling style. transparent background. loop animation,19.6360444182848
00965_03.mp4,Quail farm,64.943597406982
03557_08.mp4,"Milano, corso magenta , palazzo litta, september 5, 2017 -  superintendence archeology beautiful arts and landscape - location of the fashion week - tmelapse of the traffic",44.2219635386586
07132_02.mp4,"London, england - circa 2011: old institution building and park",34.48494285606
06398_03.mp4,Tilting up from ushuaia city buildings in argentina to the epic snowcapped martial mountains on a sunny summers day at the southernmost part of south america,54.182770164977
09157_04.mp4,"Abstract image of fire smoke during the night, zagreb, croatia.",56.758290512723
08767_00.mp4,Aerial shot of modern building,57.6863466650839
00523_03.mp4,An aerial view taken from a helicopter of a forest in the middle of the province of quebec. (without color correction),69.7510766457763
05257_01.mp4,Artificial fire burns stripe in a restaurant,32.6288305513381
02954_00.mp4,Incandescent bulbs in yellow and red as an artificial light source. triple helix with conductors and holders (enlarged). macro video close up,37.5781369793643
02964_01.mp4,Cnc coordinate punching press work at the factory,68.8230204934154
03173_06.mp4,Canada 1979: snow in the mountains,42.3196514516854
09582_09.mp4,"Young, pretty  girl with blond hair, lying on the couch and inputting some datas from her card into tablet, she’s very focused.",42.1120942650168
05180_05.mp4,"Young woman getting a cosmetic medicine spa treatment. slow motion. beautician hands at work, spraying serum, cleaning and revitalising beautiful girl's face skin. relaxing at beauty salon.",50.2234637551595
00645_04.mp4,Aerial photos of the snow-covered mountains,59.5332361937062
06049_05.mp4,Aerial beautiful landscape scenery from drone,60.3048769504684
00926_03.mp4,Close up twinkle lights on wood dark,67.8949643410544
09672_04.mp4,Closeup view of funny cat licking its grey fur with pink toungue outdoors.,45.349998592671
05094_09.mp4,"Nuremberg, germany - september 2015: tourists visiting nuremberg castle,a historical building on a sandstone rock in the north of the historical city of nuremberg in bavaria, germany.time lapse video.",53.2885671992972
05947_04.mp4,Abstract motion graphics background. 3d rendered animation in loop.,34.8139752591173
06839_03.mp4,Small  dusty lake in the countryside,63.0358643720581
03319_01.mp4,"Silhouette beautiful woman's hands holding, using smart phone.",23.8851208584708
04129_01.mp4,Organic grapefruit in a fruit market,31.5017545695548
05735_08.mp4,Staghorn coral along a coral reef,46.1565287759818
01739_05.mp4,"Sandy beach with orange umbrellas, lounge chairs, canoes, boats next to dunes",56.6247644176316
07775_00.mp4,Simetric colorfull lines. abstract background. looped animation. motion graphics,46.3995843205339
06685_00.mp4,"Old temple in chaingmai,thailand",53.0943104489948
03675_01.mp4,Several pieces of suckling pig meat on a handmade charcoal grill,53.0335147843704
01940_09.mp4,The sunset is reflected in the lake ahead of the forest.,59.5913638546901
05313_06.mp4,Sunset on the shore of the baltic sea.,29.7195333794965
09484_00.mp4,"Car travel point of view, countryside rural nature, rocky slopes, clear sunny blue sky, straight asphalt road pov drive",66.9669081886934
09538_01.mp4,Drone shot aerial view scenic landscape of agriculture farm at countryside,65.0696448749227
04592_07.mp4,"Kiev, ukraine - december 12 2015: crossroad time lapse at night",65.3097542463841
04783_06.mp4,Storm clouds running in sky time lapse,43.2264188312201
02485_07.mp4,"Christmas time, christmas ornament - silver bell hanging on a tree",56.3394612445606
02827_01.mp4,Perth skyline aerial decline,65.0675597641354
05134_02.mp4,"Grilling steak on barbecue, close up",47.7867546553348
05547_02.mp4,Miami haulover sunset gulf private yacht dock parking line florida usa,31.7007743989772
03882_02.mp4,"Maze of masone, along the maze, franco maria ricci's masone labyrinth in fontanellato, january, 2019 parma, italy",38.059814016402
09184_00.mp4,"Reflection of a sunset over a river with waves. filmed in madrid, april 2016.",55.7593121323678
06317_04.mp4,"Moscow, russia - april 28, 2015: a doctor wearing rubber gloves puts analysis in biochemistry analyzer reflotron plus in a multifunctional mobile hospital during special tactical teachings",53.6229629833405
01503_00.mp4,Hexagonal grid net waving field landscape seamless loop drawing motion graphics animation background new quality vintage style cool nice beautiful video footage,42.3785179930766
09925_03.mp4,seamless close up of nato flag slow waving with visible wrinkles.a fully digital rendering.flag 3d animation with alpha channel included.,46.7675935022157
02157_08.mp4,Multicolored blue and pink retro textured cg animated backdrop looping abstract,55.934297737902
09267_09.mp4,"Italy,genova-12 october,2018: bank of saint george or casa delle compere e dei banchi di san giorgio in genoa.one of the oldest banks in europe,famous ancient",80.3568481151319
04901_09.mp4,Make-up artist applying face powder on the model's face using special brush. close up view.,51.532407721008
07850_02.mp4,"Mountain lake with turquoise water and green trees. reflection in the water. beautiful spring landscape with mountains, forest and lake. aerial view. drone shot over a beautiful mountain forest lake",46.2658552234723
01865_01.mp4,Aerial view of residential neighborhoods at sunset.,39.9818531120465
09654_02.mp4,Waterfront - city of tivat and porto montenegro with luxury yachts,34.913839597887
04387_00.mp4,image of medieval malbork castle in the poland,38.799512147921
09099_09.mp4,"Polonnaruwa, sri lanka asia remains of the ancient city. tourist center and a lot of debris surviving stout buddha. phallic symbol locals childless woman prays",62.7692719953131
04006_04.mp4,Unknown male using smartphone with touch screen closeup,39.2983306170325
04733_06.mp4,seamless close up of nato flag slow waving with visible wrinkles.a fully digital rendering.flag 3d animation with alpha channel included.,35.8406105074951
07144_03.mp4,Happy chickens in free range farm are finding food in the morning.,71.3886038962284
05463_05.mp4,Tarkashi - a craftsman carving the design into a hard block of wood.,37.2691113131429
01871_03.mp4,Sexy female dancer with afro orange - ntsc,24.9167204217028
01576_09.mp4,Random abstract loops motion background,56.9030981071121
09967_07.mp4,Production of lathe in a factory,50.2618974461963
06103_07.mp4,Lonely street before sunset with filmic look,55.0109460309631
05564_06.mp4,Wild ocean water from above - waves hitting the rocks - aerial photography,47.879511890299
09363_01.mp4,Fern branches in the wild forest,46.8829112810452
02854_09.mp4,"A small black and white cat seeks shelter from, and seems a bit baffled by, a snowstorm",65.3723349754978
00680_02.mp4,Abstract motion graphics background. 3d rendered animation in loop.,45.9565031726853
04831_00.mp4,Medium sized ro-ro (roll on/off) ship roaring across the mediterranean sea with cars and trucks seen on the upper deck.,44.6687846787786
07858_01.mp4,"Aerial: an aerial view over a paradisiac island of tropical landscape, at sunset",43.7655043796696
07861_03.mp4,Small squirrel siting on evergreen pine branch,57.6805028237538
02570_00.mp4,Farmer checks the field before soy. modern industrial plant on the background,47.8341346966184
04444_01.mp4,"Sandy beach with orange umbrellas, lounge chairs, canoes, boats next to dunes",72.1033674012926
04746_01.mp4,"A bee sitting on a daisy flower on a sunny day. chamomile swaying in the wind in clear weather. natural forest background, wildflowers. close-up",55.4192699652052
01668_02.mp4,Aerial drone shot of a lake at sunset,48.030864893739
05818_00.mp4,Scene of the mountain and the pond at evening before sunset,55.2911488119125
06878_01.mp4,"Animation of text social distancing, digital interface with graphs and statistics. global coronavirus pandemic concept digitally generated image.",15.923819808841
09895_02.mp4,Temple bangkok landscape,51.2476495105121
09921_01.mp4,Architect 3d blueprint of bridge engineering structure design for infrastructure,21.5162798071274
04675_02.mp4,The car is going on the road through the field aerial view. footage. car goes on the sunlit road through fields and forests. view from the side of the road,21.4921567230067
08300_05.mp4,Berlin skyscrapers,50.2618974461963
04874_01.mp4,"Bats hanging from a castle in argues, languedoc, france",61.2313727975382
07855_07.mp4,Time lapse footage of clouds in a sky at sunset (vertical),71.6071889504982
05836_09.mp4,African american girl using tablet computer for video chat,60.5198980301467
00837_00.mp4,Gauges and valves at a factory,41.9831425498005
08425_03.mp4,Animation of 3d dna strand spinning with covid 19 coronavirus cells spreading on black background. covid 19 pandemic health care science concept digitally generated image.,40.9813359225867
05572_00.mp4,The car is going on the road through the field aerial view. footage. car goes on the sunlit road through fields and forests. view from the side of the road,53.0460659032791
04974_07.mp4,Mountain streams. water ripples. surface of the water.,47.4777289891134
01905_04.mp4,"Pretty brunette dancing at club in flashing light, camera flirt",27.3050057209595
09723_04.mp4,"Medical doctor or laborant sell tube with coronavirus vaccine for 2019-ncov covid virus. novel coronavirus originating in wuhan, china. coronavirus 2019-ncov covid concept",27.9885497895334
07030_00.mp4,Flying worker bee collects nectar from field of yellow flowers.,59.3497439909809
03458_05.mp4,Valley with autumn foliage going from the sky to the drone.,50.0833306687793
04430_00.mp4,"Moscow, russia - april 28, 2015: a doctor wearing rubber gloves puts analysis in biochemistry analyzer reflotron plus in a multifunctional mobile hospital during special tactical teachings",36.0721878623563
04130_07.mp4,Male laboratory assistant in protective glasses checking medical research results close up,60.8278333191491
03138_05.mp4,Bora bora island coastal shores with turquoise water and blue sky sunshine weather in the south pacific,49.4352440520918
09246_05.mp4,Vertical view of high rise skyscraper buildings in new york city. modern city business district background,40.0532797702258
06283_02.mp4,Businessman using laptop checks stack data. paperwork concept.,30.7439180510434
00650_06.mp4,Old german castle on rhine river (castle ehrenfels),70.9693820360556
06522_05.mp4,Couple visited the church in this village which has a very long historical tradition and is the main tourist attraction.,38.5452273361564
05260_09.mp4,Abstract tiled background and light animation - loop red,59.6989791106625
09374_05.mp4,"In a hot cast-iron cauldron, the cook pours oil to fry the meat (liver).",67.8949643410544
02151_03.mp4,"Aerial view of historical places castle of st peter of 20 july, 2017 in bodrum city turkey",64.0139064688005
02580_00.mp4,Captive giant pacific octopus puts on a show in the seaside aquarium.,44.0305126264277
06008_08.mp4,Close up of waterway flowing in mountainous area. mountain river flows through stones in wooded area in summertime.,53.0460659032791
05901_01.mp4,Doctor talking on phone and looking in documents.,19.3471431478064
02607_00.mp4,Sunset on the sea,55.4590555918591
00222_07.mp4,Sunrise over a lake covered in mist with trees in the distance and clouds could be sunset purple glow reflection on water,54.84132003172
00772_08.mp4,"Dog looking under the fence, mixed breed australian shepherd",35.2740687107978
06150_00.mp4,Cooking vegetables,44.0305126264277
03247_02.mp4,"Bangkok, thailand- january 06, 2018 :wat mangkon kamalawat, previously known as wat leng noei yi, is the largest and most important chinese buddhist temple in bangkok, thailand.",43.4875975205947
07842_02.mp4,Establishment shot of atlantic ocean costal landscape. breathtaking aerial view of sea shore panorama. adventures trip vacation background,37.441109914828
07367_09.mp4,"Lines from different yellow vegetables and fruits, isolated on white",55.150672082507
09728_06.mp4,Bee in nest on tree,44.5120081477952
02142_08.mp4,"1950s: simulated air attacks, flight paths and cartography are starting to be handled by punch card readers and computers in 1957.",23.6663835657922
02514_09.mp4,Captive giant pacific octopus puts on a show in the seaside aquarium.,77.1322897448278
04638_05.mp4,Temple bangkok landscape,61.4763011585353
06438_02.mp4,"Hong kong, china - circa april, 2007: view of the various types of boats and floating restaurant in the busy harbor as seen from a moving boat",34.48494285606
09747_09.mp4,Young student using cellphone at night,66.0722469708506
03465_09.mp4,Beautiful marina lot. yachts and sailboat moored at the quay. this is one of the most popular tourist attractions in valencia spain,64.1827397316106
01377_00.mp4,Close up shot of attractive girl smiling at the camera at the beach,71.6071889504982
07564_03.mp4,Beautiful shot of sunset ending over water and tree silhouettes,65.3058156110562
04546_06.mp4,Aerial view over avenches - typical swiss medieval village,46.2376803250508
07036_01.mp4,"Rome, italy - may 2018 : vatican city and tourists.",54.0140244807461
05414_06.mp4,Coronaviruses footage. simple background. 3d render.,49.3338412938353
03055_00.mp4,Summer day. circular shooting from the top of a mountain overgrown with grass. clouds and sunshine. time lapse,45.4603655735834
02943_04.mp4,"seamless united arab emirates and israel flags with blue sky background,a fully digital rendering.",34.5233313526366
06007_00.mp4,Christmas toys on christmas tree.,55.4350040872108
05554_03.mp4,Smoke  from  wildfire nature burning,75.319413559942
07346_02.mp4,Woman putting plug  into a cell phone socket and pulling out,23.096647888408
09880_07.mp4,Bright coral reefs. reef dwellers,38.8155451825123
04662_09.mp4,A close view from the bridge of the the peaceful river necker between the old and new heidelberg germany.,65.6676732678296
05182_01.mp4,Shenzhen/china circa 2016: panning shot of beach,52.8788674262896
07202_01.mp4,Beautiful calm sunset or sunrise above the lake in town with sun reflecting in golden color water,59.5913638546901
09423_05.mp4,"Sunset at laguna grande de gredos, perfect reflection of the mountains in the half frozen lake.",67.4712799665651
05945_07.mp4,Cooked meat meal with vegetables in a pan,43.7655043796696
03764_01.mp4,"Spectacular fireworks show, red linear fireworks, multiple lines",64.1827397316106
04623_04.mp4,Beautiful cosmos flowers in green background and the bee takes honey in the pistil,52.7150502999766
04290_05.mp4,Simetric colorfull lines. abstract background. looped animation. motion graphics,55.5542816200875
03827_01.mp4,Hungry chickens eating bread on the farm funny,56.8071953976073
09460_08.mp4,"Floor fountain water jets, illuminated by the sun",50.1130871118041
00903_07.mp4,Chickens on traditional free range poultry farm,17.9140831332096
05219_04.mp4,Sunny day at willows beach victoria canada.,43.0747015194846
02301_02.mp4,Bee in nest on tree,35.2819379597977
00704_05.mp4,"seamless united arab emirates and israel flags with blue sky background,a fully digital rendering.",45.8974893320778
08321_03.mp4,Abstract background with neon triangles. seamless loop,39.7603147261194
02218_08.mp4,"Top view of cars, buses,motorbikes driving on the edge of cliff in wild mountains by li river.amazing panoramic aerial view over beautiful asphalt country road in valley of yangshuo town, china.",36.341055160782
01519_08.mp4,"Madrid, spain - oct 2016: unidentified people in the mercado de san miguel (san miguel market) in madrid, spain",21.4921567230067
04814_05.mp4,Abstract background with animated twisted shape. animation of seamless loop.,52.6331543220672
07410_04.mp4,A view from top of a man's hand holding pneumatic staple gun and stapling a plywood board to wooden drawer,53.0460659032791
08034_06.mp4,"Healthy organic fruit in a bowl. camera makes a smooth, slow dolly move from an apple to a wooden bowl containing pears, bananas, and apples. the bowl starts empty and fruit appears.",36.7300257646934
09391_07.mp4,Colorful bright bee-eater on tree branch against of green background.,68.9500875540243
02796_09.mp4,"Beautiful aerial view of krivoklat castle in the central bohemia region of the czech republic, europe",80.5199624934353
08418_04.mp4,"Novel coronavirus - 2019-ncov, wuhan virus concept. surgical mask protective mask for coronavirus and globe world - diffusion global epidemic in various countries",23.3482690277286
05614_03.mp4,Valley with autumn foliage going from the sky to the drone.,50.8560773308944
